"Property ID","Property Type","Full Address","Address 1","Address 2",City,ZIP,State,Status,Specialist,"Sale Date",Price,"Down 1","Better price","Down 2","Best price","Down 3","Monthly Lease",Beds,Baths,Sq.Ft,Lot,Garage,"Year Built","Property Shown",County,Subdivision,"Date Inspected",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
166013,Land,"Address:
      
        6212 Bayway Dr
              
        Locality:
    
                     77520 TX
            United States","6212 Bayway Dr",,Baytown,77520,TX,Available,,,"144,999","7,500","142,999","8,999","140,999",10999.00,,,,,39871,,,✔,Harris,"Sterling Baytown",2021-08-25,29.75469,-95.034763,1,rooftop,6212,"Bayway Dr",,,Baytown,TX,"Harris County",77520,US,"City of Houston"
117048,Residential,"Address:
      
        600 EAST FAYLE ST.
              
        Locality:
    
                     77520 TX
            United States","600 EAST FAYLE ST.",,Baytown,77520,TX,Available,,,"208,999","9,999","207,988","11,999","206,777",13999.00,,2,2,"1,449",15000,1.00,1948,✔,Harris,"Wright  P",2023-01-15,29.73665,-94.958591,1,rooftop,600,"E Fayle St",,,Baytown,TX,"Harris County",77520,US,"Greater Houston"
15042,Residential,"Address:
      
        1605 Gillette St
              
        Locality:
    
                     77520 TX
            United States","1605 Gillette St",,Baytown,77520,TX,Leased,"Valarie Armenta","Tuesday, September 05, 2023","214,999","7,999","213,999","9,999","212,777",12999.00,$1799,3,2,"1,656",12500,2.00,1957,✔,Harris,"Eva Maud",2023-04-25,29.739567,-94.947021,1,rooftop,1605,"Gillette St",,,Baytown,TX,"Harris County",77520,US,"City of Houston"
113054,Residential,"Address:
      
        5 LANES END ST
              
        Locality:
    
                     77520 TX
            United States","5 LANES END ST",,Baytown,77520,TX,Leased,"Vincent Bohne","Friday, July 21, 2023","137,999","4,500","136,999","5,999","134,999",7999.00,$1439,2,1,764,10515,1.00,1950,✔,Harris,Wynnewood,2023-02-10,29.726992,-94.965946,1,rooftop,5,"Lanes End St",,,Baytown,TX,"Harris County",77520,US,"City of Houston"
45006,"Land, Commercial","Address:
      
        0 Decker Dr
              
        Locality:
    
                     77520 TX
            United States","0 Decker Dr",,Baytown,77520,TX,Available,,,"295,999","20,000","289,999","50,000",,,,,,,153767,,,✔,Harris,"H Whitting",,29.766811,-95.00985,0.7,street_center,,"Decker Dr",,,Baytown,TX,"Harris County",77520,US,"TIGER/Line® dataset from the US Census Bureau"
101013,Residential,"Address:
      
        5607 Bayou Blvd
              
        Locality:
    
                     77521 TX
            United States","5607 Bayou Blvd",,Baytown,77521,TX,Sold,"Cynthia Garcia","Thursday, June 01, 2023","199,999","8,999","198,999","10,999","197,999",12999.00,,,,,,,,✔,Harris,,2023-04-23,29.790707,-94.921606,1,rooftop,5607,"Bayou Blvd",,,Baytown,TX,"Harris County",77521,US,"City of Houston"
171023,Residential,"Address:
      
        5400 Linda Ln
                   
              
        Locality:
    
                     77521 TX
            United States","5400 Linda Ln",,Baytown,77521,TX,Leased,,"Monday, May 17, 2021","152,999","7,500","151,777","8,999","149,999",10999.00,$1329,3,2,"1,122",9217,2.00,1980,✔,Harris,"Decker Terrace",2021-05-10,29.77497,-95.006715,1,rooftop,5400,"Linda Ln",,,Baytown,TX,"Harris County",77521,US,"City of Houston"
188028,Residential,"Address:
      
        704 Grantham Rd
              
        Locality:
    
                     77521 TX
            United States","704 Grantham Rd",,Baytown,77521,TX,Leased,"Gabriela Espinoza","Thursday, March 09, 2023","185,999","8,999","184,999","9,999","183,500",11999.00,$1529,4,2,"1,484",5775,1.00,1957,✔,Harris,"Glen Arbor",2023-01-22,29.751916,-94.975591,1,rooftop,704,"Grantham Rd",,,Baytown,TX,"Harris County",77521,US,"City of Houston"
189003,Residential,"Address:
      
        801 Sunnybrook Ln
              
        Locality:
    
                     77521 TX
            United States","801 Sunnybrook Ln",,Baytown,77521,TX,Leased,"John Moreno","Tuesday, February 07, 2023","249,999","11,900","248,999","13,999","247,999",15999.00,$1999,3,2,"1,794",10722,2.00,1978,✔,Harris,Allenbrook,2022-11-22,29.7646,-94.971565,1,rooftop,801,"Sunnybrook Ln",,,Baytown,TX,"Harris County",77521,US,"City of Houston"
196060,Land,"Address:
      
        4420 McLean Rd #A
              
        Locality:
    
                     77521 TX
            United States","4420 McLean Rd #A",,Baytown,77521,TX,Available,,,"149,999","5,999","148,999","7,999","147,777",9999.00,999,,,,17500,,,✔,Harris,"Elena Fruit & Cotton Farms",,29.787946,-95.012327,1,rooftop,4420,"McLean Rd",Unit,A,Baytown,TX,"Harris County",77521,US,"City of Houston"
92044,Residential,"Address:
      
        7131 KINGS DR
              
        Locality:
    
                     77521 TX
            United States","7131 KINGS DR",,Baytown,77521,TX,Leased,,"Monday, October 05, 2020","137,999","6,500","136,555","7,999","134,999",9999.00,$1179,3,1+,"1,032",6540,1.00,1974,✔,Harris,"Kings Colony",,29.801701,-95.014421,1,rooftop,7131,"Kings Dr",,,Baytown,TX,"Harris County",77521,US,"City of Houston"
30011,Land,"Address:
      
        143 Flamingo Bight N (Lot 40)
              
        Locality:
    
                     77523 TX
            United States","143 Flamingo Bight N (Lot 40)",,Baytown,77523,TX,Available,,,"49,999","2,500","48,999","3,900",,,,,,,3250,,,✔,Harris,"Bay Oaks Harbor",2023-02-13,29.697649,-94.940522,1,rooftop,143,"Flamingo Bight N",Lot,40,Baytown,TX,"Harris County",77523,US,"Harris Central Appraisal District"
164046,Residential,"Address:
      
        1106 Somercotes Ln
              
        Locality:
    
                     77530 TX
            United States","1106 Somercotes Ln",,Channelview,77530,TX,Available,"Cynthia Garcia","Friday, July 14, 2023","349,999","19,999","348,999","15,999","347,500",19999.00,$2499,4,2,"2,755",8400,2.00,1999,✔,Harris,"Sterling Green South",2023-05-24,29.79524,-95.148426,1,rooftop,1106,"Somercotes Ln",,,Channelview,TX,"Harris County",77530,US,"City of Houston"
,Residential,"Address:
      
        14927 Anoka Dr
              
        Locality:
    
                     77530 TX
            United States","14927 Anoka Dr",,Channelview,77530,TX,Available,,,"215,999","7,999","214,999","7,999","213,999",11999.00,,3,1+,"1,045",7405,1.00,1996,✔,Harris,"Channelwood Sec 2",2023-06-28,29.78843,-95.153896,1,range_interpolation,14927,"Anoka Dr",,,Channelview,TX,"Harris County",77530,US,"TIGER/Line® dataset from the US Census Bureau"
188039,Land,"Address:
      
        0 Avery St (Lot 5A)
              
        Locality:
    
                     77531 TX
            United States","0 Avery St (Lot 5A)",,Clute,77531,TX,Available,,,"39,999","1,900","38,999","2,999","37,999",4500.00,,,,"4,008",,,,✔,Brazoria,Billington,2023-01-18,29.019371,-95.401662,0.7,street_center,,"Avery St",Lot,5A,Clute,TX,"Brazoria County",77531,US,"TIGER/Line® dataset from the US Census Bureau"
201100,Residential,"Address:
      
        1112 Pecan St
              
        Locality:
    
                     77531 TX
            United States","1112 Pecan St",,Clute,77531,TX,Available,,"Tuesday, October 25, 2022","161,999","6,999","160,999","8,999","159,999",10999.00,,3,1,"1,404",,1.00,1943,✔,Brazoria,Davidson,2023-05-24,29.033004,-95.397163,1,rooftop,1112,"Pecan St",,,Clute,TX,"Brazoria County",77531,US,"CC 0 Texas Natural Resources Information System"
197037,Residential,"Address:
      
        1156 2nd St
              
        Locality:
    
                     77531 TX
            United States","1156 2nd St",,Clute,77531,TX,Available,,"Monday, January 09, 2023","132,999","3,999","132,999","5,500","131,999",7500.00,,,1,"1,118",12632,1.00,1948,✔,Brazoria,Riley,2023-04-29,29.036911,-95.394526,1,rooftop,1156,"2nd St",,,Clute,TX,"Brazoria County",77531,US,"CC 0 Texas Natural Resources Information System"
165066,Residential,"Address:
      
        406 Wisteria St
              
        Locality:
    
                     77531 TX
            United States","406 Wisteria St",,Richwood,77531,TX,Available,,,"199,999","7,500","198,777","8,999","197,777",10999.00,$1749,3,2,"1,238",8400,2.00,1968,✔,Brazoria,"Glenwood Bayou in Richwood",2023-05-24,29.065537,-95.416859,1,rooftop,406,"Wisteria St",,,Richwood,TX,"Brazoria County",77531,US,"CC 0 Texas Natural Resources Information System"
201007,Residential,"Address:
      
        208 E Bernard St
              
        Locality:
    
                     77531 TX
            United States","208 E Bernard St",,Clute,77531,TX,Available,,"Tuesday, March 08, 2022","99,999","3,999","98,500","4,999","96,999",7999.00,,2,1,834,,0.00,1950,✔,Brazoria,STAYTON,2023-05-24,29.017288,-95.402593,1,rooftop,208,"E Bernard St",,,Clute,TX,"Brazoria County",77531,US,"CC 0 Texas Natural Resources Information System"
205065,Residential,"Address:
      
        201 Smith
              
        Locality:
    
                     77531 TX
            United States","201 Smith",,Clute,77531,TX,Available,,,"189,999","8,999","188,999","9,999","187,999",11999.00,$1799,3,1,"1,952",14850,2.00,1960,✔,Brazoria,"Farrar Timberline Area",2023-05-24,29.018455,-95.406959,1,rooftop,201,"Smith St",,,Clute,TX,"Brazoria County",77531,US,"CC 0 Texas Natural Resources Information System"
121031,Land,"Address:
      
        1541 FM 2004
                  Lot F6 
              
        Locality:
    
                     77531 TX
            United States","1541 FM 2004","Lot F6",Richwood,77531,TX,Available,,,"139,900","7,499","137,500","9,499","134,900",10999.00,1295,,,"77,101",77101,,,✔,Brazoria,"Genwood Bayou",,29.066033,-95.419163,1,rooftop,1541,"Farm To Market Rd 2004",,,Clute,TX,"Brazoria County",77531,US,"CC 0 Texas Natural Resources Information System"
205010,Residential,"Address:
      
        405 Oyster Creek Ct
              
        Locality:
    
                     77531 TX
            United States","405 Oyster Creek Ct",,Richwood,77531,TX,Available,,,"228,999","8,999","227,999","11,999","225,999",13999.00,$1995,3,2,"1,617",9120,2.00,1976,✔,Brazoria,"GLENWOOD BAYOU",2023-05-24,29.059784,-95.418628,1,rooftop,405,"Oyster Creek Ct",,,Richwood,TX,"Brazoria County",77531,US,"CC 0 Texas Natural Resources Information System"
,Land,"Address:
      
        0 NOGALUS DR
                  (LOT 23)
              
        Locality:
    
                     77532 TX
            United States","0 NOGALUS DR","(LOT 23)",Crosby,77532,TX,Available,,,"79,900","3,653","77,900","5,115","75,900",7202.00,,,,"22,971",,,,✔,Harris,,2023-02-22,29.995558,-95.115512,0.7,street_center,,"Nogalus Dr",,,Crosby,TX,"Harris County",77532,US,"TIGER/Line® dataset from the US Census Bureau"
196061,Residential,"Address:
      
        111 Florabunda Dr
              
        Locality:
    
                     77532 TX
            United States","111 Florabunda Dr",,Crosby,77532,TX,Available,,,"114,999","3,500","113,999","4,999",,,,3,2,"1,216",10530,0.00,1999,✔,Harris,"Tall Cedars",2023-09-07,29.956972,-95.084206,1,rooftop,111,"Florabunda Dr",,,Crosby,TX,"Harris County",77532,US,"City of Houston"
201105,Residential,"Address:
      
        422 S Diamondhead Blvd.
              
        Locality:
    
                     77532 TX
            United States","422 S Diamondhead Blvd.",,Crosby,77532,TX,"Sale Pending","Sadiel Gamez","Thursday, August 03, 2023","244,999","8,999","243,999","10,999","242,500",13999.00,1950,3,2,"1,687",11088,2.00,1981,✔,Harris,Newport,2023-03-13,29.914545,-95.077375,1,rooftop,422,"S Diamondhead Blvd",,,Crosby,TX,"Harris County",77532,US,"City of Houston"
,Land,"Address:
      
        223 Tall Cedar Dr
              
        Locality:
    
                     77532 TX
            United States","223 Tall Cedar Dr",,Crosby,77532,TX,Available,,"Thursday, April 07, 2022","75,999","3,599","74,999","4,999",,,$599,,,,,,,✔,Harris,"Library Road Manor",2022-08-07,29.955529,-95.085446,1,rooftop,223,"Tall Cedar Dr",,,Crosby,TX,"Harris County",77532,US,"City of Houston"
205119,Residential,"Address:
      
        221 Tall Cedar Dr.
              
        Locality:
    
                     77532 TX
            United States","221 Tall Cedar Dr.",,Crosby,77532,TX,Sold,"Valarie Armenta","Friday, September 01, 2023","189,999","5,999","188,999","7,999","187,999",10999.00,$1499,3,1+,"1,208",,,1989,✔,Harris,,2023-02-23,29.955594,-95.085233,1,rooftop,221,"Tall Cedar Dr",,,Crosby,TX,"Harris County",77532,US,"City of Houston"
201038,Residential,"Address:
      
        603 Elk Dr
              
        Locality:
    
                     77532 TX
            United States","603 Elk Dr",,Crosby,77532,TX,Available,,,"252,999","8,999","251,999","11,999","249,999",14999.00,$1939,4,2,"2,310",,2.00,1960,✔,Harris,"HAPPY HIDE A WAY",2023-09-07,29.985401,-95.099367,1,rooftop,603,"Elk Dr",,,Crosby,TX,"Harris County",77532,US,"City of Houston"
164050,Residential,"Address:
      
        501 Red Oak Ave
              
        Locality:
    
                     77532 TX
            United States","501 Red Oak Ave",,Crosby,77532,TX,Sold,"Moises Molinari","Tuesday, July 18, 2023","153,999","4,999","152,999","6,999","151,999",8999.00,,3,1,960,6500,0.00,1959,✔,Harris,"Arcadian Gardens",,29.867401,-95.068036,1,rooftop,501,"Red Oak Ave",,,Crosby,TX,"Harris County",77532,US,"City of Houston"
205029,Residential,"Address:
      
        4306 Gatewood Rd
              
        Locality:
    
                     77532 TX
            United States","4306 Gatewood Rd",,Crosby,77532,TX,Sold,"Orion Rodriguez","Friday, July 14, 2023","385,999","19,999","384,999","22,999","383,999",25999.00,$3195,2,1,"2,258",,,,✔,Harris,DUNCAN,2023-06-17,29.957631,-95.012996,1,rooftop,4306,"Gatewood Rd",,,Crosby,TX,"Harris County",77532,US,"City of Houston"
194078,Land,"Address:
      
        205 West Oak St
              
        Locality:
    
                     77533 TX
            United States","205 West Oak St",,Daisetta,77533,TX,Available,,"Thursday, August 18, 2022","29,999",999,"28,777","1,999","27,500",3500.00,,,,"21,780",,,,✔,Liberty,"J Devore",2022-08-18,30.11311,-94.649714,1,rooftop,205,"W Oak St",,,Daisetta,TX,"Liberty County",77533,US,Libery
,Residential,"Address:
      
        203 Cedar St
              
        Locality:
    
                     77533 TX
            United States","203 Cedar St",,Daisetta,77533,TX,Available,,,,,,,,,,,,,,,,✔,Liberty,,,30.116335,-94.647718,1,rooftop,203,"Cedar St",,,Daisetta,TX,"Liberty County",77533,US,Libery
195050,Residential,"Address:
      
        509 Bobcat Ln
              
        Locality:
    
                     77533 TX
            United States","509 Bobcat Ln",,Daisetta,77533,TX,Available,,,"209,999","5,400","208,999","7,400","207,999",9999.00,,3,2,"1,583",26136,1.00,1994,✔,Liberty,"J Devore",2023-09-07,30.113584,-94.638807,1,rooftop,509,"Bobcat Ln",,,Daisetta,TX,"Liberty County",77533,US,Libery
197011,Land,"Address:
      
        1750 County Road 2018
                  Tract 15
              
        Locality:
    
                     77533 TX
            United States","1750 County Road 2018","Tract 15",Daisetta,77533,TX,Available,,"Tuesday, October 26, 2021",,,,,,,,,,"260,924",,,,✔,Liberty,"J Devore",2021-10-26,30.083924,-94.625757,1,rooftop,1750,"County Rd 2018",,,Daisetta,TX,"Liberty County",77533,US,"CC 0 Texas Natural Resources Information System"
194035,Land,"Address:
      
        0 Alabama St
              
        Locality:
    
                     77533 TX
            United States","0 Alabama St",,Daisetta,77533,TX,Available,,"Thursday, August 05, 2021",,,,,,,,,,"4,500",,,,✔,Liberty,,2021-08-05,30.122392,-94.642411,0.67,street_center,,Alabama,,,Daisetta,TX,"Liberty County",77533,US,"TIGER/Line® dataset from the US Census Bureau"
170001,Residential,"Address:
      
        1414 Ave K
              
        Locality:
    
                     77534 TX
            United States","1414 Ave K",,Danbury,77534,TX,Available,,,"171,999","7,500","170,999","8,999","169,500",11900.00,,4,1,"1,322",18125,,1957,✔,Brazoria,DANBURY,2023-05-24,29.226751,-95.353981,1,rooftop,1414,"Ave K",,,Danbury,TX,"Brazoria County",77534,US,"CC 0 Texas Natural Resources Information System"
198112,Land,"Address:
      
        0 County Road 2864 Lot 75
              
        Locality:
    
                     77535 TX
            United States","0 County Road 2864 Lot 75",,Dayton,77535,TX,Available,,,,,,,,,,,,,6141,,,✔,Liberty,"Horseshoe Lakes",,30.04661,-94.8852,0.5,place,,,,,Dayton,TX,"Liberty County",77535,US,"TIGER/Line® dataset from the US Census Bureau"
,Land,"Address:
      
        0 Lone Oak LN, Lot 50
              
        Locality:
    
                     77535 TX
            United States","0 Lone Oak LN, Lot 50",,Dayton,77535,TX,Available,,,,,,,,,,,,,,,,✔,Liberty,Timberlakes,,30.04661,-94.8852,0.5,place,,,,,Dayton,TX,"Liberty County",77535,US,"TIGER/Line® dataset from the US Census Bureau"
198111,Land,"Address:
      
        0 County Road 2864 Lot 74
              
        Locality:
    
                     77535 TX
            United States","0 County Road 2864 Lot 74",,Dayton,77535,TX,Available,,,,,,,,,,,,,11892,,,✔,Liberty,"Horseshoe Lakes",,30.04661,-94.8852,0.5,place,,,,,Dayton,TX,"Liberty County",77535,US,"TIGER/Line® dataset from the US Census Bureau"
204076,Residential,"Address:
      
        414 CR 6481
              
        Locality:
    
                     77535 TX
            United States","414 CR 6481",,Dayton,77535,TX,Available,,"Friday, January 20, 2023","162,999","3,500","161,999","5,500","159,999",7500.00,,,,,100188,,,✔,Liberty,"West Woodland Hills III",2023-09-15,30.102005,-94.882502,1,rooftop,414,"County Rd 6481",,,Dayton,TX,"Liberty County",77535,US,"CC 0 Texas Natural Resources Information System"
198113,Land,"Address:
      
        0 County Road 2864 
                  Lot 73
              
        Locality:
    
                     77535 TX
            United States","0 County Road 2864","Lot 73",Dayton,77535,TX,Available,,,,,,,,,,,,"17,903",0,,,✔,Liberty,,,30.04661,-94.8852,0.5,place,,,,,Dayton,TX,"Liberty County",77535,US,"TIGER/Line® dataset from the US Census Bureau"
203041,Land,"Address:
      
        0 Boldoski Rd. 
              
        Locality:
    
                     77535 TX
            United States","0 Boldoski Rd.",,Dayton,77535,TX,Available,,,,,,,,,,,,,13068,,,✔,Liberty,,,30.04661,-94.8852,0.5,place,,,,,Dayton,TX,"Liberty County",77535,US,"TIGER/Line® dataset from the US Census Bureau"
,Land,"Address:
      
        0 Loblolly Circle, Lot 40
              
        Locality:
    
                     77535 TX
            United States","0 Loblolly Circle, Lot 40",,Dayton,77535,TX,Available,,,,,,,,,,,,,,,,✔,Liberty,Timberlakes,,30.04661,-94.8852,0.5,place,,,,,Dayton,TX,"Liberty County",77535,US,"TIGER/Line® dataset from the US Census Bureau"
,Land,"Address:
      
        0 Loblolly Circle, Lot 41
              
        Locality:
    
                     77535 TX
            United States","0 Loblolly Circle, Lot 41",,Dayton,77535,TX,Available,,,,,,,,,,,,,,,,✔,Liberty,Timberlakes,,30.04661,-94.8852,0.5,place,,,,,Dayton,TX,"Liberty County",77535,US,"TIGER/Line® dataset from the US Census Bureau"
,Land,"Address:
      
        0 Loblolly Circle, Lot 42
              
        Locality:
    
                     77535 TX
            United States","0 Loblolly Circle, Lot 42",,Dayton,77535,TX,Available,,,,,,,,,,,,,,,,✔,Liberty,Timberlakes,,30.04661,-94.8852,0.5,place,,,,,Dayton,TX,"Liberty County",77535,US,"TIGER/Line® dataset from the US Census Bureau"
,Land,"Address:
      
        0 Loblolly Circle, Lot 43
              
        Locality:
    
                     77535 TX
            United States","0 Loblolly Circle, Lot 43",,Dayton,77535,TX,Available,,,,,,,,,,,,,,,,✔,Liberty,Timberlakes,,30.04661,-94.8852,0.5,place,,,,,Dayton,TX,"Liberty County",77535,US,"TIGER/Line® dataset from the US Census Bureau"
,Land,"Address:
      
        0 Loblolly Circle, Lot 44
              
        Locality:
    
                     77535 TX
            United States","0 Loblolly Circle, Lot 44",,Dayton,77535,TX,Available,,,,,,,,,,,,,,,,✔,Liberty,Timberlakes,,30.04661,-94.8852,0.5,place,,,,,Dayton,TX,"Liberty County",77535,US,"TIGER/Line® dataset from the US Census Bureau"
202019,Residential,"Address:
      
        112 CR 4877
              
        Locality:
    
                     77535 TX
            United States","112 CR 4877",,Dayton,77535,TX,Sold,"Moises Molinari","Thursday, August 31, 2023","324,900","14,500","323,900","17,999","322,500",20900.00,,3,2,"1,880",158558,,1990,✔,Liberty,,2023-02-08,29.943968,-94.968096,1,rooftop,112,"County Rd 4877",,,Dayton,TX,"Liberty County",77535,US,"CC 0 Texas Natural Resources Information System"
,Land,"Address:
      
        0 Lone Oak LN, Lot 48, 49
              
        Locality:
    
                     77535 TX
            United States","0 Lone Oak LN, Lot 48, 49",,Dayton,77535,TX,Available,,,,,,,,,,,,"13,913",,,,✔,Liberty,Timberlakes,,30.04661,-94.8852,0.5,place,,,,,Dayton,TX,"Liberty County",77535,US,"TIGER/Line® dataset from the US Census Bureau"
200059,Land,"Address:
      
        0 COUNTY ROAD 6494
                  LOT 381
              
        Locality:
    
                     77535 TX
            United States","0 COUNTY ROAD 6494","LOT 381",DAYTON,77535,TX,Sold,,"Thursday, June 22, 2023","26,999",499,"25,999","1,299","24,999",2695.00,,,,,15681,,,✔,Liberty,"Winter Valley",2022-12-19,30.124038,-94.886981,1,street_center,,"County Rd 6494",,,Dayton,TX,"Liberty County",77535,US,"TIGER/Line® dataset from the US Census Bureau"
200058,Land,"Address:
      
        0 County Road 6494
                  LOT 384
              
        Locality:
    
                     77535 TX
            United States","0 County Road 6494","LOT 384",Dayton,77535,TX,Available,,,"51,999",695,"49,999","1,695","48,555",2999.00,,,,,29620,,,✔,Liberty,"Winter Valley",2022-12-19,30.124038,-94.886981,1,street_center,,"County Rd 6494",,,Dayton,TX,"Liberty County",77535,US,"TIGER/Line® dataset from the US Census Bureau"
201048,Land,"Address:
      
        714 W CLAYTON FM-1960, TX
              
        Locality:
    
                     77535 TX
            United States","714 W CLAYTON FM-1960, TX",,Dayton,77535,TX,Available,,"Friday, April 08, 2022","209,999","9,999","208,999","10,999","207,999",12999.00,$1495,,,,,,,✔,Liberty,,2023-09-13,30.046878,-94.897119,0.95,rooftop,714,"W Clayton St",,,Dayton,TX,"Liberty County",77535,US,Libery
202020,Residential,"Address:
      
        692 County Rd 470
              
        Locality:
    
                     77535 TX
            United States","692 County Rd 470",,Dayton,77535,TX,Sold,"Vincent Bohne","Monday, April 03, 2023","199,999","9,999","198,700","11,999","196,500",13999.00,,,,,,0.00,,✔,Liberty,"SOUTHAMPTON ESTATES",2023-02-24,30.014558,-94.862857,1,rooftop,692,"County Rd 470",,,Dayton,TX,"Liberty County",77535,US,"CC 0 Texas Natural Resources Information System"
171102,Land,"Address:
      
        1735 County Road 401
              
        Locality:
    
                     77535 TX
            United States","1735 County Road 401",,Dayton,77535,TX,Sold,"Cynthia Garcia","Thursday, September 07, 2023","169,999","4,999","168,999","6,999","167,999",8999.00,,,,,87120,,,✔,Liberty,"Towering Oaks",2023-06-09,29.888888,-94.785909,1,rooftop,1735,"County Rd 401",,,Dayton,TX,"Liberty County",77535,US,"CC 0 Texas Natural Resources Information System"
204038,Land,"Address:
      
        823 County Road 401
              
        Locality:
    
                     77535 TX
            United States","823 County Road 401",,Dayton,77535,TX,Available,,"Wednesday, November 10, 2021","259,999","11,500","258,999","13,500","257,777",14999.00,,,,,448668,,,✔,Liberty,,2023-05-20,29.889552,-94.800749,1,rooftop,823,"County Rd 401",,,Dayton,TX,"Liberty County",77535,US,"CC 0 Texas Natural Resources Information System"
191007,Residential,"Address:
      
        661 CR 6881 N
              
        Locality:
    
                     77535 TX
            United States","661 CR 6881 N",,Dayton,77535,TX,Available,,,"254,999","9,999","253,999","13,999",,,,,2,"2,064",119790,,1997,✔,Liberty,Meadowood,2023-09-15,30.168376,-94.9447,1,rooftop,661,"County Rd 6881 N",,,Dayton,TX,"Liberty County",77535,US,"CC 0 Texas Natural Resources Information System"
171100,Land,"Address:
      
        0 CR 6111
                  Lot 1E
              
        Locality:
    
                     77535 TX
            United States","0 CR 6111","Lot 1E",Dayton,77535,TX,Sold,"Sadiel Gamez","Friday, August 18, 2023","269,999","13,999","268,999","15,999","267,500",18999.00,,,,"217,800",,,,✔,Liberty,"Cortina Acres",2021-08-06,30.042309,-95.002673,0.7,street_center,,"County Rd 6111",,,Dayton,TX,"Liberty County",77535,US,"TIGER/Line® dataset from the US Census Bureau"
197086,Residential,"Address:
      
        1000 County Road 6481
                  Lot 14
              
        Locality:
    
                     77535 TX
            United States","1000 County Road 6481","Lot 14","Bowie Loop",77535,TX,Available,,,"257,999","6,500","256,999","8,500","255,555",10999.00,,3,2,"1,680",85377,0.00,2015,✔,Liberty,"West Woodland Hills IV",2023-09-15,30.105498,-94.872087,1,rooftop,1000,"County Rd 6481",,,Dayton,TX,"Liberty County",77535,US,Libery
127024,Residential,"Address:
      
        822 Harvard St
              
        Locality:
    
                     77536 TX
            United States","822 Harvard St",,"Deer Park",77536,TX,Available,,,"199,999","6,500","198,999","7,999","197,777",9999.00,,3,1,987,6300,1.00,1962,✔,Harris,"Deer Park",2023-03-30,29.704048,-95.121622,1,rooftop,822,"Harvard St",,,"Deer Park",TX,"Harris County",77536,US,"City of Houston"
110014,Residential,"Address:
      
        214 E 1st St
              
        Locality:
    
                     77536 TX
            United States","214 E 1st St",,"Deer Park",77536,TX,"Sale Pending","Orion Rodriguez","Friday, September 01, 2023","212,999","7,500","211,999","8,999","209,999",10999.00,,4,2,"1,856",,1.00,1949,✔,Harris,"Shell City",2023-06-01,29.709768,-95.121868,1,rooftop,214,"E 1st St",,,"Deer Park",TX,"Harris County",77536,US,"Greater Houston"
172067,Land,"Address:
      
        15478 US Hwy 90
                  Tract 8
              
        Locality:
    
                     77538 TX
            United States","15478 US Hwy 90","Tract 8",Devers,77538,TX,Available,,"Friday, October 14, 2022","303,999","10,900","302,999","12,999","300,999",15999.00,,,,"436,819",,,,✔,Liberty,"000410 W C RY-1",2022-10-14,30.027048,-94.588863,0.7,street_center,,"US Hwy 90",,,Devers,TX,"Liberty County",77538,US,"TIGER/Line® dataset from the US Census Bureau"
172066,Land,"Address:
      
        15442 US Hwy 90
                  Tract 7
              
        Locality:
    
                     77538 TX
            United States","15442 US Hwy 90","Tract 7",Devers,77538,TX,Available,,"Friday, October 14, 2022","247,999","9,000","246,999","10,499","244,999",14499.00,,,,"436,819",,,,✔,Liberty,"000410 W C RY-1",2022-10-14,30.036671,-94.64382,0.71,nearest_rooftop_match,15356,"US 90 E",,,Liberty,TX,"Liberty County",77575,US,"CC 0 Texas Natural Resources Information System"
172065,Land,"Address:
      
        15402 US Hwy 90
                  Tract 6
              
        Locality:
    
                     77538 TX
            United States","15402 US Hwy 90","Tract 6",Devers,77538,TX,Available,,"Friday, October 14, 2022","246,999","9,000","245,999","10,400","244,999",14499.00,,,,"436,819",,,,✔,Liberty,"000410 W C RY-1",2022-10-14,30.036671,-94.64382,0.75,nearest_rooftop_match,15356,"US 90 E",,,Liberty,TX,"Liberty County",77575,US,"CC 0 Texas Natural Resources Information System"
172064,Land,"Address:
      
        15314 US Hwy 90
                  Tract 4
              
        Locality:
    
                     77538 TX
            United States","15314 US Hwy 90","Tract 4",Devers,77538,TX,Available,,"Friday, October 14, 2022","239,999","9,000","238,999","10,499","236,999",14499.00,,,,"436,819",,,,✔,Liberty,"000410 W C RY-1",2022-10-14,30.036671,-94.64382,0.76,nearest_rooftop_match,15356,"US 90 E",,,Liberty,TX,"Liberty County",77575,US,"CC 0 Texas Natural Resources Information System"
172063,Land,"Address:
      
        15278 US Hwy 90
                  Tract 3
              
        Locality:
    
                     77538 TX
            United States","15278 US Hwy 90","Tract 3",Devers,77538,TX,Available,,"Friday, October 14, 2022","239,999","9,000","238,999","10,499","236,999",14499.00,,,,"436,819",,,,✔,Liberty,"000410 W C RY-1",2022-10-14,30.036671,-94.64382,0.72,nearest_rooftop_match,15356,"US 90 E",,,Liberty,TX,"Liberty County",77575,US,"CC 0 Texas Natural Resources Information System"
